fips,county,state_name,state_abbr,svi,risk,ml_risk
33009,Grafton County,New Hampshire,NH,0.2619,0.0786,0.0
33011,Hillsborough County,New Hampshire,NH,0.2234,0.067,0.0
33013,Merrimack County,New Hampshire,NH,0.2109,0.0633,0.0
33015,Rockingham County,New Hampshire,NH,0.02,0.006,0.0
33017,Strafford County,New Hampshire,NH,0.1833,0.055,0.0
33019,Sullivan County,New Hampshire,NH,0.2186,0.0656,0.0
34001,Atlantic County,New Jersey,NJ,0.853,0.2559,0.0
34003,Bergen County,New Jersey,NJ,0.4372,0.1312,0.0
34005,Burlington County,New Jersey,NJ,0.2434,0.073,0.0
34007,Camden County,New Jersey,NJ,0.7795,0.2338,0.0
34009,Cape May County,New Jersey,NJ,0.3541,0.1062,0.0
34011,Cumberland County,New Jersey,NJ,0.9793,0.2938,0.0
34013,Essex County,New Jersey,NJ,0.9415,0.2824,0.0
34015,Gloucester County,New Jersey,NJ,0.2173,0.0652,0.0
34017,Hudson County,New Jersey,NJ,0.7827,0.2348,0.0
34019,Hunterdon County,New Jersey,NJ,0.035,0.0105,0.0
34021,Mercer County,New Jersey,NJ,0.7445,0.2234,0.0
34023,Middlesex County,New Jersey,NJ,0.6647,0.1994,0.0
34025,Monmouth County,New Jersey,NJ,0.2138,0.0641,0.0
34027,Morris County,New Jersey,NJ,0.1667,0.75,1.0
34029,Ocean County,New Jersey,NJ,0.4133,0.124,0.0
34031,Passaic County,New Jersey,NJ,0.9112,0.2734,0.0
34033,Salem County,New Jersey,NJ,0.6739,0.2022,0.0
34035,Somerset County,New Jersey,NJ,0.1912,0.0574,0.0
34037,Sussex County,New Jersey,NJ,0.0458,0.0137,0.0
34039,Union County,New Jersey,NJ,0.8145,0.2444,0.0
34041,Warren County,New Jersey,NJ,0.245,0.0735,0.0
35001,Bernalillo County,New Mexico,NM,0.7929,0.2379,0.0
35003,Catron County,New Mexico,NM,0.4483,0.1345,0.0
35005,Chaves County,New Mexico,NM,0.9701,0.291,0.0
35006,Cibola County,New Mexico,NM,0.9663,0.2899,0.0
35007,Colfax County,New Mexico,NM,0.7989,0.2397,0.0
35009,Curry County,New Mexico,NM,0.9395,0.2818,0.0
35011,De Baca County,New Mexico,NM,0.5043,0.1513,0.0
35013,Doña Ana County,New Mexico,NM,0.9873,0.2962,0.0
35015,Eddy County,New Mexico,NM,0.6382,0.1915,0.0
35017,Grant County,New Mexico,NM,0.7404,0.2221,0.0
35019,Guadalupe County,New Mexico,NM,0.8791,0.2637,0.0
35021,Harding County,New Mexico,NM,0.6615,0.1984,0.0
35023,Hidalgo County,New Mexico,NM,0.9179,0.2754,0.0
35025,Lea County,New Mexico,NM,0.9399,0.282,0.0
35027,Lincoln County,New Mexico,NM,0.8346,0.2504,0.0
35028,Los Alamos County,New Mexico,NM,0.0099,0.003,0.0
35029,Luna County,New Mexico,NM,0.9997,0.2999,0.0
35031,McKinley County,New Mexico,NM,0.9695,0.2908,0.0
35033,Mora County,New Mexico,NM,0.6169,0.1851,0.0
35035,Otero County,New Mexico,NM,0.9294,0.2788,0.0
35037,Quay County,New Mexico,NM,0.8711,0.2613,0.0
35039,Rio Arriba County,New Mexico,NM,0.763,0.2289,0.0
35041,Roosevelt County,New Mexico,NM,0.951,0.2853,0.0
35043,Sandoval County,New Mexico,NM,0.3933,0.118,0.0
35045,San Juan County,New Mexico,NM,0.9669,0.2901,0.0
35047,San Miguel County,New Mexico,NM,0.9854,0.2956,0.0
35049,Santa Fe County,New Mexico,NM,0.7633,0.229,0.0
35051,Sierra County,New Mexico,NM,0.7677,0.2303,0.0
35053,Socorro County,New Mexico,NM,0.8972,0.2692,0.0
35055,Taos County,New Mexico,NM,0.6955,0.2086,0.0
35057,Torrance County,New Mexico,NM,0.7712,0.2314,0.0
35059,Union County,New Mexico,NM,0.9526,0.2858,0.0
35061,Valencia County,New Mexico,NM,0.8823,0.2647,0.0
36001,Albany County,New York,NY,0.461,0.1383,0.0
36003,Allegany County,New York,NY,0.4543,0.1363,0.0
36005,Bronx County,New York,NY,0.9965,0.299,0.0
36007,Broome County,New York,NY,0.7248,0.2174,0.0
36009,Cattaraugus County,New York,NY,0.6809,0.2043,0.0
36011,Cayuga County,New York,NY,0.5208,0.1562,0.0
36013,Chautauqua County,New York,NY,0.7229,0.2169,0.0
36015,Chemung County,New York,NY,0.6093,0.1828,0.0
36017,Chenango County,New York,NY,0.4833,0.145,0.0
36019,Clinton County,New York,NY,0.4445,0.1334,0.0
36021,Columbia County,New York,NY,0.427,0.1281,0.0
36023,Cortland County,New York,NY,0.3684,0.1105,0.0
36025,Delaware County,New York,NY,0.5142,0.1543,0.0
36027,Dutchess County,New York,NY,0.447,0.1341,0.0
36029,Erie County,New York,NY,0.4913,0.1474,0.0
36031,Essex County,New York,NY,0.3516,0.1055,0.0
36033,Franklin County,New York,NY,0.5597,0.1679,0.0
36035,Fulton County,New York,NY,0.3977,0.1193,0.0
36037,Genesee County,New York,NY,0.2335,0.07,0.0
36039,Greene County,New York,NY,0.4076,0.1223,0.0
36041,Hamilton County,New York,NY,0.1654,0.0496,0.0
36043,Herkimer County,New York,NY,0.2755,0.0826,0.0
36045,Jefferson County,New York,NY,0.6653,0.1996,0.0
36047,Kings County,New York,NY,0.8874,0.2662,0.0
36049,Lewis County,New York,NY,0.1925,0.0578,0.0
36051,Livingston County,New York,NY,0.2294,0.0688,0.0
36053,Madison County,New York,NY,0.1801,0.054,0.0
36055,Monroe County,New York,NY,0.5943,0.1783,0.0
36057,Montgomery County,New York,NY,0.7881,0.2364,0.0
36059,Nassau County,New York,NY,0.2778,0.0833,0.0
36061,New York County,New York,NY,0.7283,0.2185,0.0
36063,Niagara County,New York,NY,0.4454,0.1336,0.0
36065,Oneida County,New York,NY,0.6828,0.2048,0.0
36067,Onondaga County,New York,NY,0.588,0.1764,0.0
36069,Ontario County,New York,NY,0.2682,0.0805,0.0
36071,Orange County,New York,NY,0.7299,0.219,0.0
36073,Orleans County,New York,NY,0.58,0.174,0.0
36075,Oswego County,New York,NY,0.5962,0.1789,0.0
36077,Otsego County,New York,NY,0.3287,0.0986,0.0
36079,Putnam County,New York,NY,0.1187,0.0356,0.0
36081,Queens County,New York,NY,0.8024,0.2407,0.0
36083,Rensselaer County,New York,NY,0.4047,0.1214,0.0
36085,Richmond County,New York,NY,0.5956,0.1787,0.0
36087,Rockland County,New York,NY,0.7471,0.2241,0.0
36089,St. Lawrence County,New York,NY,0.7108,0.2132,0.0
36091,Saratoga County,New York,NY,0.0649,0.0195,0.0
36093,Schenectady County,New York,NY,0.4874,0.1462,0.0
36095,Schoharie County,New York,NY,0.3172,0.0952,0.0
36097,Schuyler County,New York,NY,0.3159,0.0948,0.0
36099,Seneca County,New York,NY,0.5737,0.1721,0.0
36101,Steuben County,New York,NY,0.4683,0.1405,0.0
36103,Suffolk County,New York,NY,0.2596,0.0779,0.0
36105,Sullivan County,New York,NY,0.8654,0.2596,0.0
36107,Tioga County,New York,NY,0.1505,0.0451,0.0
36109,Tompkins County,New York,NY,0.3907,0.1172,0.0
36111,Ulster County,New York,NY,0.5511,0.1653,0.0
36113,Warren County,New York,NY,0.1954,0.0586,0.0
36115,Washington County,New York,NY,0.4127,0.1238,0.0
36117,Wayne County,New York,NY,0.3633,0.109,0.0
36119,Westchester County,New York,NY,0.6685,0.2005,0.0
36121,Wyoming County,New York,NY,0.2399,0.072,0.0
36123,Yates County,New York,NY,0.5724,0.1717,0.0
37001,Alamance County,North Carolina,NC,0.7136,0.2141,0.0
37003,Alexander County,North Carolina,NC,0.4559,0.1368,0.0
37005,Alleghany County,North Carolina,NC,0.7168,0.215,0.0
37007,Anson County,North Carolina,NC,0.9529,0.2859,0.0
37009,Ashe County,North Carolina,NC,0.4518,0.1355,0.0
37011,Avery County,North Carolina,NC,0.7191,0.2157,0.0
37013,Beaufort County,North Carolina,NC,0.8066,0.242,0.0
37015,Bertie County,North Carolina,NC,0.9586,0.9876,1.0
37017,Bladen County,North Carolina,NC,0.8326,0.2498,0.0
37019,Brunswick County,North Carolina,NC,0.2275,0.0682,0.0
37021,Buncombe County,North Carolina,NC,0.5994,0.1798,0.0
37023,Burke County,North Carolina,NC,0.7079,0.2124,0.0
37025,Cabarrus County,North Carolina,NC,0.4321,0.1296,0.0
37027,Caldwell County,North Carolina,NC,0.6503,0.1951,0.0
37029,Camden County,North Carolina,NC,0.2523,0.0757,0.0
37031,Carteret County,North Carolina,NC,0.3888,0.1166,0.0
37033,Caswell County,North Carolina,NC,0.7302,0.2191,0.0
37035,Catawba County,North Carolina,NC,0.6818,0.2045,0.0
37037,Chatham County,North Carolina,NC,0.2949,0.0885,0.0
37039,Cherokee County,North Carolina,NC,0.3729,0.1119,0.0
37041,Chowan County,North Carolina,NC,0.7394,0.2218,0.0
37043,Clay County,North Carolina,NC,0.4232,0.127,0.0
37045,Cleveland County,North Carolina,NC,0.8524,0.2557,0.0
37047,Columbus County,North Carolina,NC,0.937,0.9811,1.0
37049,Craven County,North Carolina,NC,0.8126,0.2438,0.0
37051,Cumberland County,North Carolina,NC,0.943,0.2829,0.0
37053,Currituck County,North Carolina,NC,0.0862,0.0259,0.0
37055,Dare County,North Carolina,NC,0.2071,0.0621,0.0
37057,Davidson County,North Carolina,NC,0.553,0.1659,0.0
37059,Davie County,North Carolina,NC,0.4057,0.1217,0.0
37061,Duplin County,North Carolina,NC,0.9144,0.2743,0.0
37063,Durham County,North Carolina,NC,0.686,0.2058,0.0
37065,Edgecombe County,North Carolina,NC,0.9605,0.2882,0.0
37067,Forsyth County,North Carolina,NC,0.8126,0.2438,0.0
37069,Franklin County,North Carolina,NC,0.6491,0.1947,0.0
37071,Gaston County,North Carolina,NC,0.65,0.195,0.0
37073,Gates County,North Carolina,NC,0.4053,0.1216,0.0
37075,Graham County,North Carolina,NC,0.6933,0.208,0.0
37077,Granville County,North Carolina,NC,0.6612,0.8984,1.0
37079,Greene County,North Carolina,NC,0.9863,0.2959,0.0
37081,Guilford County,North Carolina,NC,0.7865,0.236,0.0
37083,Halifax County,North Carolina,NC,0.987,0.2961,0.0
37085,Harnett County,North Carolina,NC,0.7372,0.2212,0.0
37087,Haywood County,North Carolina,NC,0.3646,0.1094,0.0
37089,Henderson County,North Carolina,NC,0.4286,0.1286,0.0
37091,Hertford County,North Carolina,NC,0.9427,0.2828,0.0
37093,Hoke County,North Carolina,NC,0.8909,0.2673,0.0
37095,Hyde County,North Carolina,NC,0.874,0.9622,1.0
37097,Iredell County,North Carolina,NC,0.3773,0.1132,0.0
37099,Jackson County,North Carolina,NC,0.7862,0.2359,0.0
37101,Johnston County,North Carolina,NC,0.5294,0.1588,0.0
37103,Jones County,North Carolina,NC,0.6736,0.2021,0.0
37105,Lee County,North Carolina,NC,0.8953,0.2686,0.0
37107,Lenoir County,North Carolina,NC,0.9984,0.2995,0.0
37109,Lincoln County,North Carolina,NC,0.2517,0.0755,0.0
37111,McDowell County,North Carolina,NC,0.7518,0.2255,0.0
37113,Macon County,North Carolina,NC,0.4906,0.1472,0.0
37115,Madison County,North Carolina,NC,0.35,0.105,0.0
37117,Martin County,North Carolina,NC,0.9306,0.2792,0.0
37119,Mecklenburg County,North Carolina,NC,0.6115,0.1834,0.0
37121,Mitchell County,North Carolina,NC,0.5689,0.1707,0.0
37123,Montgomery County,North Carolina,NC,0.7741,0.2322,0.0
37125,Moore County,North Carolina,NC,0.3306,0.0992,0.0
37127,Nash County,North Carolina,NC,0.8902,0.2671,0.0
37129,New Hanover County,North Carolina,NC,0.4289,0.1287,0.0
37131,Northampton County,North Carolina,NC,0.8906,0.2672,0.0
37133,Onslow County,North Carolina,NC,0.7948,0.2384,0.0
37135,Orange County,North Carolina,NC,0.3945,0.1184,0.0
37137,Pamlico County,North Carolina,NC,0.5616,0.1685,0.0
37139,Pasquotank County,North Carolina,NC,0.7626,0.2288,0.0
37141,Pender County,North Carolina,NC,0.5606,0.1682,0.0
37143,Perquimans County,North Carolina,NC,0.5921,0.1776,0.0
37145,Person County,North Carolina,NC,0.5393,0.1618,0.0
37147,Pitt County,North Carolina,NC,0.9001,0.27,0.0
37149,Polk County,North Carolina,NC,0.3583,0.1075,0.0
37151,Randolph County,North Carolina,NC,0.6475,0.1942,0.0
37153,Richmond County,North Carolina,NC,0.986,0.2958,0.0
37155,Robeson County,North Carolina,NC,0.9962,0.2989,0.0
37157,Rockingham County,North Carolina,NC,0.8514,0.2554,0.0
37159,Rowan County,North Carolina,NC,0.8435,0.253,0.0
37161,Rutherford County,North Carolina,NC,0.8072,0.2422,0.0
37163,Sampson County,North Carolina,NC,0.9459,0.2838,0.0
37165,Scotland County,North Carolina,NC,0.9959,0.2988,0.0
37167,Stanly County,North Carolina,NC,0.6631,0.1989,0.0
37169,Stokes County,North Carolina,NC,0.4324,0.1297,0.0
37171,Surry County,North Carolina,NC,0.8005,0.2401,0.0
37173,Swain County,North Carolina,NC,0.901,0.2703,0.0
37175,Transylvania County,North Carolina,NC,0.4773,0.1432,0.0
37177,Tyrrell County,North Carolina,NC,0.854,0.2562,0.0
37179,Union County,North Carolina,NC,0.2008,0.7602,1.0
37181,Vance County,North Carolina,NC,0.9672,0.2902,0.0
37183,Wake County,North Carolina,NC,0.3621,0.1086,0.0
37185,Warren County,North Carolina,NC,0.9879,0.2964,0.0
37187,Washington County,North Carolina,NC,0.8603,0.2581,0.0
37189,Watauga County,North Carolina,NC,0.4238,0.1271,0.0
37191,Wayne County,North Carolina,NC,0.9564,0.2869,0.0
37193,Wilkes County,North Carolina,NC,0.707,0.2121,0.0
37195,Wilson County,North Carolina,NC,0.952,0.2856,0.0
37197,Yadkin County,North Carolina,NC,0.6233,0.187,0.0
37199,Yancey County,North Carolina,NC,0.5307,0.1592,0.0
38001,Adams County,North Dakota,ND,0.2052,0.0616,0.0
38003,Barnes County,North Dakota,ND,0.1842,0.0553,0.0
38005,Benson County,North Dakota,ND,0.7426,0.2228,0.0
38007,Billings County,North Dakota,ND,0.0095,0.0028,0.0
38009,Bottineau County,North Dakota,ND,0.111,0.0333,0.0
38011,Bowman County,North Dakota,ND,0.2421,0.0726,0.0
38013,Burke County,North Dakota,ND,0.0363,0.0109,0.0
38015,Burleigh County,North Dakota,ND,0.1963,0.5256,0.6667
38017,Cass County,North Dakota,ND,0.2485,0.0745,0.0
38019,Cavalier County,North Dakota,ND,0.0955,0.0286,0.0
38021,Dickey County,North Dakota,ND,0.146,0.0438,0.0
38023,Divide County,North Dakota,ND,0.2768,0.083,0.0
38025,Dunn County,North Dakota,ND,0.4104,0.1231,0.0
38027,Eddy County,North Dakota,ND,0.4082,0.1225,0.0
38029,Emmons County,North Dakota,ND,0.0506,0.0152,0.0
38031,Foster County,North Dakota,ND,0.0127,0.0038,0.0
38033,Golden Valley County,North Dakota,ND,0.1982,0.0595,0.0
38035,Grand Forks County,North Dakota,ND,0.3198,0.0959,0.0
38037,Grant County,North Dakota,ND,0.2097,0.0629,0.0
38039,Griggs County,North Dakota,ND,0.0407,0.0122,0.0
38041,Hettinger County,North Dakota,ND,0.1495,0.0448,0.0
38043,Kidder County,North Dakota,ND,0.0321,0.0096,0.0
38045,LaMoure County,North Dakota,ND,0.0305,0.0092,0.0
38047,Logan County,North Dakota,ND,0.0754,0.0226,0.0
38049,McHenry County,North Dakota,ND,0.0907,0.0272,0.0
38051,McIntosh County,North Dakota,ND,0.1368,0.041,0.0
38053,McKenzie County,North Dakota,ND,0.468,0.1404,0.0
38055,McLean County,North Dakota,ND,0.0662,0.0199,0.0
38057,Mercer County,North Dakota,ND,0.3296,0.0989,0.0
38059,Morton County,North Dakota,ND,0.0519,0.0156,0.0
38061,Mountrail County,North Dakota,ND,0.7156,0.2147,0.0
38063,Nelson County,North Dakota,ND,0.0468,0.014,0.0
38065,Oliver County,North Dakota,ND,0.0808,0.0242,0.0
38067,Pembina County,North Dakota,ND,0.1206,0.0362,0.0
38069,Pierce County,North Dakota,ND,0.1155,0.0346,0.0
38071,Ramsey County,North Dakota,ND,0.4747,0.1424,0.0
38073,Ransom County,North Dakota,ND,0.0935,0.028,0.0
38075,Renville County,North Dakota,ND,0.0245,0.0074,0.0
38077,Richland County,North Dakota,ND,0.2459,0.0738,0.0
38079,Rolette County,North Dakota,ND,0.8934,0.268,0.0
38081,Sargent County,North Dakota,ND,0.0251,0.0075,0.0
38083,Sheridan County,North Dakota,ND,0.0073,0.0022,0.0
38085,Sioux County,North Dakota,ND,0.9176,0.2753,0.0
38087,Slope County,North Dakota,ND,0.0134,0.004,0.0
38089,Stark County,North Dakota,ND,0.3112,0.0934,0.0
38091,Steele County,North Dakota,ND,0.0299,0.009,0.0
38093,Stutsman County,North Dakota,ND,0.4419,0.1326,0.0
38095,Towner County,North Dakota,ND,0.2297,0.0689,0.0
38097,Traill County,North Dakota,ND,0.0697,0.0209,0.0
38099,Walsh County,North Dakota,ND,0.3385,0.1016,0.0
38101,Ward County,North Dakota,ND,0.2571,0.0771,0.0
38103,Wells County,North Dakota,ND,0.2437,0.7731,1.0
38105,Williams County,North Dakota,ND,0.5062,0.1519,0.0
39001,Adams County,Ohio,OH,0.6516,0.1955,0.0
39003,Allen County,Ohio,OH,0.5673,0.8702,1.0
39005,Ashland County,Ohio,OH,0.3096,0.0929,0.0
39007,Ashtabula County,Ohio,OH,0.8247,0.2474,0.0
39009,Athens County,Ohio,OH,0.5772,0.1732,0.0
39011,Auglaize County,Ohio,OH,0.0261,0.0078,0.0
39013,Belmont County,Ohio,OH,0.3067,0.092,0.0
39015,Brown County,Ohio,OH,0.3691,0.1107,0.0
39017,Butler County,Ohio,OH,0.4346,0.8304,1.0
39019,Carroll County,Ohio,OH,0.3255,0.0976,0.0
39021,Champaign County,Ohio,OH,0.1123,0.0337,0.0
39023,Clark County,Ohio,OH,0.6627,0.1988,0.0
39025,Clermont County,Ohio,OH,0.1479,0.0444,0.0
39027,Clinton County,Ohio,OH,0.3038,0.0911,0.0
39029,Columbiana County,Ohio,OH,0.4162,0.1249,0.0
39031,Coshocton County,Ohio,OH,0.6351,0.1905,0.0
39033,Crawford County,Ohio,OH,0.3856,0.1157,0.0
39035,Cuyahoga County,Ohio,OH,0.7305,0.5692,0.5
39037,Darke County,Ohio,OH,0.0961,0.0288,0.0
39039,Defiance County,Ohio,OH,0.2529,0.0759,0.0
39041,Delaware County,Ohio,OH,0.0239,0.0072,0.0
39043,Erie County,Ohio,OH,0.4015,0.1204,0.0
39045,Fairfield County,Ohio,OH,0.196,0.0588,0.0
39047,Fayette County,Ohio,OH,0.3913,0.1174,0.0
39049,Franklin County,Ohio,OH,0.6497,0.1949,0.0
39051,Fulton County,Ohio,OH,0.0585,0.0176,0.0
39053,Gallia County,Ohio,OH,0.601,0.1803,0.0
39055,Geauga County,Ohio,OH,0.0961,0.0288,0.0
39057,Greene County,Ohio,OH,0.1658,0.0497,0.0
39059,Guernsey County,Ohio,OH,0.5352,0.1606,0.0
39061,Hamilton County,Ohio,OH,0.5908,0.1772,0.0
39063,Hancock County,Ohio,OH,0.1604,0.7481,1.0
39065,Hardin County,Ohio,OH,0.5177,0.1553,0.0
39067,Harrison County,Ohio,OH,0.5262,0.1579,0.0
39069,Henry County,Ohio,OH,0.0977,0.0293,0.0
39071,Highland County,Ohio,OH,0.4763,0.1429,0.0
39073,Hocking County,Ohio,OH,0.4976,0.1493,0.0
39075,Holmes County,Ohio,OH,0.3923,0.1177,0.0
39077,Huron County,Ohio,OH,0.301,0.0903,0.0
39079,Jackson County,Ohio,OH,0.5663,0.1699,0.0
39081,Jefferson County,Ohio,OH,0.433,0.1299,0.0
39083,Knox County,Ohio,OH,0.2822,0.0847,0.0
39085,Lake County,Ohio,OH,0.1438,0.0431,0.0
39087,Lawrence County,Ohio,OH,0.3672,0.1102,0.0
39089,Licking County,Ohio,OH,0.2256,0.0677,0.0
39091,Logan County,Ohio,OH,0.1578,0.0473,0.0
39093,Lorain County,Ohio,OH,0.4499,0.135,0.0
39095,Lucas County,Ohio,OH,0.678,0.2034,0.0
39097,Madison County,Ohio,OH,0.195,0.0585,0.0
39099,Mahoning County,Ohio,OH,0.6179,0.1854,0.0
39101,Marion County,Ohio,OH,0.6443,0.1933,0.0
39103,Medina County,Ohio,OH,0.0111,0.0033,0.0
39105,Meigs County,Ohio,OH,0.5848,0.1754,0.0
39107,Mercer County,Ohio,OH,0.0223,0.0067,0.0
39109,Miami County,Ohio,OH,0.0643,0.0193,0.0
39111,Monroe County,Ohio,OH,0.4263,0.1279,0.0
39113,Montgomery County,Ohio,OH,0.6904,0.2071,0.0
39115,Morgan County,Ohio,OH,0.5425,0.1627,0.0
39117,Morrow County,Ohio,OH,0.1486,0.0446,0.0
39119,Muskingum County,Ohio,OH,0.511,0.1533,0.0
39121,Noble County,Ohio,OH,0.5902,0.1771,0.0
39123,Ottawa County,Ohio,OH,0.105,0.0315,0.0
39125,Paulding County,Ohio,OH,0.1387,0.0416,0.0
39127,Perry County,Ohio,OH,0.3688,0.1106,0.0
39129,Pickaway County,Ohio,OH,0.3592,0.1078,0.0
39131,Pike County,Ohio,OH,0.6701,0.201,0.0
39133,Portage County,Ohio,OH,0.3293,0.0988,0.0
39135,Preble County,Ohio,OH,0.0328,0.0098,0.0
39137,Putnam County,Ohio,OH,0.0102,0.0031,0.0
39139,Richland County,Ohio,OH,0.5329,0.1599,0.0
39141,Ross County,Ohio,OH,0.5931,0.1779,0.0
39143,Sandusky County,Ohio,OH,0.2622,0.0787,0.0
39145,Scioto County,Ohio,OH,0.7474,0.2242,0.0
39147,Seneca County,Ohio,OH,0.2265,0.068,0.0
39149,Shelby County,Ohio,OH,0.1467,0.044,0.0
39151,Stark County,Ohio,OH,0.3147,0.0944,0.0
39153,Summit County,Ohio,OH,0.4407,0.1322,0.0
39155,Trumbull County,Ohio,OH,0.5533,0.166,0.0
39157,Tuscarawas County,Ohio,OH,0.4216,0.8265,1.0
39159,Union County,Ohio,OH,0.0172,0.0052,0.0
39161,Van Wert County,Ohio,OH,0.0449,0.3635,0.5
39163,Vinton County,Ohio,OH,0.3595,0.1078,0.0
39165,Warren County,Ohio,OH,0.0461,0.0138,0.0
39167,Washington County,Ohio,OH,0.3274,0.0982,0.0
39169,Wayne County,Ohio,OH,0.4123,0.1237,0.0
39171,Williams County,Ohio,OH,0.1785,0.0535,0.0
39173,Wood County,Ohio,OH,0.1562,0.0469,0.0
39175,Wyandot County,Ohio,OH,0.0487,0.0146,0.0
40001,Adair County,Oklahoma,OK,0.9472,0.2842,0.0
40003,Alfalfa County,Oklahoma,OK,0.3048,0.0914,0.0
40005,Atoka County,Oklahoma,OK,0.8556,0.2567,0.0
40007,Beaver County,Oklahoma,OK,0.4034,0.121,0.0
40009,Beckham County,Oklahoma,OK,0.8403,0.2521,0.0
40011,Blaine County,Oklahoma,OK,0.7553,0.2266,0.0
40013,Bryan County,Oklahoma,OK,0.8416,0.2525,0.0
40015,Caddo County,Oklahoma,OK,0.8705,0.9612,1.0
40017,Canadian County,Oklahoma,OK,0.3433,0.103,0.0
40019,Carter County,Oklahoma,OK,0.7751,0.2325,0.0
40021,Cherokee County,Oklahoma,OK,0.9236,0.2771,0.0
40023,Choctaw County,Oklahoma,OK,0.9485,0.2845,0.0
40025,Cimarron County,Oklahoma,OK,0.3134,0.094,0.0
40027,Cleveland County,Oklahoma,OK,0.5527,0.1658,0.0
40029,Coal County,Oklahoma,OK,0.8358,0.2507,0.0
40031,Comanche County,Oklahoma,OK,0.9211,0.4163,0.2
40033,Cotton County,Oklahoma,OK,0.3859,0.1158,0.0
40035,Craig County,Oklahoma,OK,0.9316,0.2795,0.0
40037,Creek County,Oklahoma,OK,0.5205,0.1561,0.0
40039,Custer County,Oklahoma,OK,0.7607,0.2282,0.0
40041,Delaware County,Oklahoma,OK,0.7878,0.2363,0.0
40043,Dewey County,Oklahoma,OK,0.3347,0.3337,0.3333
40045,Ellis County,Oklahoma,OK,0.5323,0.1597,0.0
40047,Garfield County,Oklahoma,OK,0.7706,0.2312,0.0
40049,Garvin County,Oklahoma,OK,0.546,0.1638,0.0
40051,Grady County,Oklahoma,OK,0.434,0.3635,0.3333
40053,Grant County,Oklahoma,OK,0.2208,0.0662,0.0
40055,Greer County,Oklahoma,OK,0.727,0.2181,0.0
40057,Harmon County,Oklahoma,OK,0.7572,0.2272,0.0
40059,Harper County,Oklahoma,OK,0.4028,0.1208,0.0
40061,Haskell County,Oklahoma,OK,0.8387,0.2516,0.0
40063,Hughes County,Oklahoma,OK,0.7945,0.9383,1.0
40065,Jackson County,Oklahoma,OK,0.6981,0.2094,0.0
40067,Jefferson County,Oklahoma,OK,0.8056,0.2417,0.0
40069,Johnston County,Oklahoma,OK,0.875,0.9625,1.0
40071,Kay County,Oklahoma,OK,0.8549,0.2565,0.0
40073,Kingfisher County,Oklahoma,OK,0.398,0.2594,0.2
40075,Kiowa County,Oklahoma,OK,0.741,0.4556,0.3333
40077,Latimer County,Oklahoma,OK,0.8396,0.2519,0.0
40079,Le Flore County,Oklahoma,OK,0.924,0.2772,0.0
40081,Lincoln County,Oklahoma,OK,0.4101,0.123,0.0
40083,Logan County,Oklahoma,OK,0.3003,0.4401,0.5
40085,Love County,Oklahoma,OK,0.7961,0.2388,0.0
40087,McClain County,Oklahoma,OK,0.2991,0.0897,0.0
40089,McCurtain County,Oklahoma,OK,0.8976,0.2693,0.0
40091,McIntosh County,Oklahoma,OK,0.7528,0.2258,0.0
40093,Major County,Oklahoma,OK,0.3579,0.3407,0.3333
40095,Marshall County,Oklahoma,OK,0.8769,0.2631,0.0
40097,Mayes County,Oklahoma,OK,0.7499,0.225,0.0
40099,Murray County,Oklahoma,OK,0.5775,0.1732,0.0
40101,Muskogee County,Oklahoma,OK,0.9774,0.9932,1.0
40103,Noble County,Oklahoma,OK,0.4458,0.1337,0.0
40105,Nowata County,Oklahoma,OK,0.6529,0.1959,0.0
40107,Okfuskee County,Oklahoma,OK,0.8715,0.2614,0.0
40109,Oklahoma County,Oklahoma,OK,0.8431,0.2529,0.0
40111,Okmulgee County,Oklahoma,OK,0.922,0.2766,0.0
40113,Osage County,Oklahoma,OK,0.6207,0.1862,0.0
40115,Ottawa County,Oklahoma,OK,0.9252,0.2776,0.0
40117,Pawnee County,Oklahoma,OK,0.4979,0.1494,0.0
40119,Payne County,Oklahoma,OK,0.6408,0.1922,0.0
40121,Pittsburg County,Oklahoma,OK,0.868,0.2604,0.0
40123,Pontotoc County,Oklahoma,OK,0.6561,0.1968,0.0
40125,Pottawatomie County,Oklahoma,OK,0.7496,0.2249,0.0
40127,Pushmataha County,Oklahoma,OK,0.8896,0.2669,0.0
40129,Roger Mills County,Oklahoma,OK,0.2835,0.085,0.0
40131,Rogers County,Oklahoma,OK,0.3878,0.4663,0.5
40133,Seminole County,Oklahoma,OK,0.9523,0.2857,0.0
40135,Sequoyah County,Oklahoma,OK,0.8183,0.2455,0.0
40137,Stephens County,Oklahoma,OK,0.6892,0.2068,0.0
40139,Texas County,Oklahoma,OK,0.9084,0.2725,0.0
40141,Tillman County,Oklahoma,OK,0.9125,0.5071,0.3333
40143,Tulsa County,Oklahoma,OK,0.7846,0.2354,0.0
40145,Wagoner County,Oklahoma,OK,0.4489,0.1347,0.0
40147,Washington County,Oklahoma,OK,0.5867,0.176,0.0
40149,Washita County,Oklahoma,OK,0.5947,0.1784,0.0
40151,Woods County,Oklahoma,OK,0.5584,0.4008,0.3333
40153,Woodward County,Oklahoma,OK,0.7611,0.5783,0.5
41001,Baker County,Oregon,OR,0.4811,0.1443,0.0
41003,Benton County,Oregon,OR,0.5005,0.1501,0.0
41005,Clackamas County,Oregon,OR,0.3023,0.0907,0.0
41007,Clatsop County,Oregon,OR,0.5813,0.1744,0.0
